SKU,Categoria,Fabricante,Num_Ofertas,Melhor_Preco,Pior_Preco,Preco_Medio,Variacao_%,Distribuidores
NEOSOLARKITS27304,kits,unknown,3,2500.00,4610.99,3599.94,84.44,"Estimated:R$2500.00; YSH Internal:R$3688.83; YSH B2C:R$4610.99"
ODEXODEXINVGROWATT50000W,componentes,unknown,3,7609.52,14016.63,10379.38,84.20,"YSH Internal:R$7609.52; YSH B2C:R$9512.00; N/A:R$14016.63"
FOTUSKP04114KWPCERAMICOKITS,kits,unknown,3,5155.00,9483.00,7408.11,83.96,"Estimated:R$5155.00; YSH Internal:R$7586.33; YSH B2C:R$9483.00"
IMAGEPRODUCT600150,componentes,unknown,3,1359.57,2500.00,1853.02,83.88,"YSH Internal:R$1359.57; YSH B2C:R$1699.49; Estimated:R$2500.00"
NEOSOLARINVERTERS22679,componentes,unknown,3,2500.00,4592.99,3589.15,83.72,"Estimated:R$2500.00; YSH Internal:R$3674.46; YSH B2C:R$4592.99"
NEOSOLARPOSTS24170,componentes,unknown,3,1200.00,2201.00,1720.57,83.42,"Estimated:R$1200.00; YSH Internal:R$1760.72; YSH B2C:R$2201.00"
FOTUSKP04KITS,kits,unknown,3,2500.00,4572.95,3577.00,82.92,"Estimated:R$2500.00; YSH Internal:R$3658.06; YSH B2C:R$4572.95"
FOTUSKP04360KWPMINITRILHOKITS,kits,unknown,3,8870.32,16225.00,12061.11,82.91,"YSH Internal:R$8870.32; YSH B2C:R$11088.00; Estimated:R$16225.00"
NEOSOLARINVERTERS26945,componentes,unknown,3,2500.00,4553.95,3565.60,82.16,"Estimated:R$2500.00; YSH Internal:R$3642.84; YSH B2C:R$4553.95"
ODEXODEXINVSOFAR5000W,componentes,unknown,3,3109.58,5655.00,4217.19,81.86,"YSH Internal:R$3109.58; YSH B2C:R$3887.00; Estimated:R$5655.00"
NEOSOLARKITS27301,kits,unknown,3,1377.49,2500.00,1866.50,81.49,"YSH Internal:R$1377.49; YSH B2C:R$1722.00; Estimated:R$2500.00"
IEF00173,componentes,unknown,3,1200.00,2165.00,1698.94,80.42,"Estimated:R$1200.00; YSH Internal:R$1731.81; YSH B2C:R$2165.00"
ODEXODEXINVSAJ20000W,componentes,unknown,3,8414.67,15170.00,11367.55,80.28,"YSH Internal:R$8414.67; YSH B2C:R$10517.99; Estimated:R$15170.00"
IIN00180,componentes,unknown,3,1200.00,2153.99,1692.42,79.50,"Estimated:R$1200.00; YSH Internal:R$1723.26; YSH B2C:R$2153.99"
IBT00003,componentes,unknown,3,1200.00,2150.00,1689.98,79.17,"Estimated:R$1200.00; YSH Internal:R$1719.93; YSH B2C:R$2150.00"
192576,componentes,unknown,3,2500.00,4462.99,3511.17,78.52,"Estimated:R$2500.00; YSH Internal:R$3570.51; YSH B2C:R$4462.99"
IIN00309,componentes,unknown,3,1200.00,2141.95,1685.12,78.50,"Estimated:R$1200.00; YSH Internal:R$1713.40; YSH B2C:R$2141.95"
GOODWEGW250KHTIMAGEPRODUCT600142,componentes,GOODWE,3,1822.50,3250.99,2558.18,78.38,"Estimated:R$1822.50; YSH Internal:R$2601.04; YSH B2C:R$3250.99"
GROWATTMAX50KTL3XL2AFCIIMAGEPRODUCT600305,componentes,GROWATT,3,7887.34,14016.63,10587.65,77.71,"YSH Internal:R$7887.34; YSH B2C:R$9858.99; N/A:R$14016.63"
ODEXODEXINVSOFAR6000W,componentes,unknown,3,6351.00,11277.00,8883.19,77.56,"Estimated:R$6351.00; YSH Internal:R$9021.56; YSH B2C:R$11277.00"
IEF00154,componentes,unknown,3,1200.00,2126.99,1676.29,77.25,"Estimated:R$1200.00; YSH Internal:R$1701.88; YSH B2C:R$2126.99"
NEOSOLARSTATIONS23503,componentes,unknown,3,1200.00,2119.99,1672.07,76.67,"Estimated:R$1200.00; YSH Internal:R$1696.21; YSH B2C:R$2119.99"
NEOSOLARCHARGERS21741,componentes,unknown,3,679.82,1200.00,909.94,76.52,"YSH Internal:R$679.82; YSH B2C:R$850.00; Estimated:R$1200.00"
IBT00001,componentes,unknown,3,681.79,1200.00,911.26,76.01,"YSH Internal:R$681.79; YSH B2C:R$851.99; Estimated:R$1200.00"
ILS00008,componentes,unknown,3,1200.00,2102.99,1661.85,75.25,"Estimated:R$1200.00; YSH Internal:R$1682.55; YSH B2C:R$2102.99"
NEOSOLARINVERTERS22692,componentes,unknown,3,2500.00,4380.00,3461.30,75.20,"Estimated:R$2500.00; YSH Internal:R$3503.90; YSH B2C:R$4380.00"
ICON318X647,componentes,unknown,3,1200.00,2101.49,1660.89,75.12,"Estimated:R$1200.00; YSH Internal:R$1681.19; YSH B2C:R$2101.49"
FOTUSKP03284KWPMINITRILHOKITS,kits,unknown,3,7315.75,12805.00,9755.23,75.03,"YSH Internal:R$7315.75; YSH B2C:R$9144.95; Estimated:R$12805.00"
NEOSOLARINVERTERS26943,componentes,unknown,3,2500.00,4364.99,3452.36,74.60,"Estimated:R$2500.00; YSH Internal:R$3492.09; YSH B2C:R$4364.99"
ODEXODEXINVGROWATT15000W,componentes,unknown,3,8056.31,14016.63,10714.31,73.98,"YSH Internal:R$8056.31; YSH B2C:R$10069.99; N/A:R$14016.63"
FOTUSKP04114KWPMINITRILHOKITS,kits,unknown,3,5155.00,8944.00,7084.68,73.50,"Estimated:R$5155.00; YSH Internal:R$7155.03; YSH B2C:R$8944.00"
ICA00008,componentes,unknown,3,1200.00,2081.95,1649.12,73.50,"Estimated:R$1200.00; YSH Internal:R$1665.40; YSH B2C:R$2081.95"
FOTUSKP02142KWPCERAMICOKITS,kits,unknown,3,6415.00,11115.95,8807.84,73.28,"Estimated:R$6415.00; YSH Internal:R$8892.58; YSH B2C:R$11115.95"
NEOSOLARINVERTERS24878,componentes,unknown,3,2500.00,4305.99,3417.01,72.24,"Estimated:R$2500.00; YSH Internal:R$3445.03; YSH B2C:R$4305.99"
246763,componentes,unknown,3,2500.00,4285.00,3404.29,71.40,"Estimated:R$2500.00; YSH Internal:R$3427.87; YSH B2C:R$4285.00"
IMS00004,componentes,unknown,3,701.26,1200.00,926.07,71.12,"YSH Internal:R$701.26; YSH B2C:R$876.95; Estimated:R$1200.00"
FOTUSKP04342KWPMINITRILHOKITS,kits,unknown,3,9018.88,15415.00,11902.61,70.92,"YSH Internal:R$9018.88; YSH B2C:R$11273.95; Estimated:R$15415.00"
NEOSOLARINVERTERS26845,componentes,unknown,3,1479.43,2500.00,1942.81,68.98,"YSH Internal:R$1479.43; YSH B2C:R$1848.99; Estimated:R$2500.00"
NEOSOLARINVERTERS26849,componentes,unknown,3,1481.04,2500.00,1944.01,68.80,"YSH Internal:R$1481.04; YSH B2C:R$1850.99; Estimated:R$2500.00"
NEOSOLARCONTROLLERS20082,componentes,unknown,3,1200.00,2008.99,1605.43,67.42,"Estimated:R$1200.00; YSH Internal:R$1607.29; YSH B2C:R$2008.99"
NEOSOLARCABLES20127,componentes,unknown,3,180.00,300.95,240.46,67.19,"Estimated:R$180.00; YSH Internal:R$240.44; YSH B2C:R$300.95"
NEOSOLARCONTROLLERS24798,componentes,unknown,3,1200.00,2000.99,1600.64,66.75,"Estimated:R$1200.00; YSH Internal:R$1600.94; YSH B2C:R$2000.99"
IMAGEPRODUCT600340,componentes,unknown,3,1501.15,2500.00,1959.21,66.54,"YSH Internal:R$1501.15; YSH B2C:R$1876.49; Estimated:R$2500.00"
FOTUSKP03142KWPCERAMICOKITS,kits,unknown,3,6415.00,10649.99,8528.38,66.02,"Estimated:R$6415.00; YSH Internal:R$8520.16; YSH B2C:R$10649.99"
FOTUSKP04120KWPFIBROCIMENTOKITS,kits,unknown,3,5425.00,8939.49,7172.02,64.78,"Estimated:R$5425.00; YSH Internal:R$7151.58; YSH B2C:R$8939.49"
CORRUGADO,componentes,Unknown,3,728.84,1200.00,946.61,64.65,"YSH Internal:R$728.84; YSH B2C:R$910.99; Estimated:R$1200.00"
IIN00236,componentes,unknown,3,737.19,1200.00,952.89,62.78,"YSH Internal:R$737.19; YSH B2C:R$921.49; Estimated:R$1200.00"
IIN00265,componentes,unknown,3,1200.00,1952.99,1571.81,62.75,"Estimated:R$1200.00; YSH Internal:R$1562.44; YSH B2C:R$1952.99"
ODEXODEXINVGROWATT125000W,componentes,unknown,3,8632.88,14016.63,11146.83,62.36,"YSH Internal:R$8632.88; YSH B2C:R$10790.99; N/A:R$14016.63"
FOTUSKP04240KWPMINITRILHOKITSHIBRIDOS,kits,unknown,3,8018.38,12990.00,10343.79,62.00,"YSH Internal:R$8018.38; YSH B2C:R$10023.00; Estimated:R$12990.00"
NEOSOLARCONTROLLERS20137,componentes,unknown,3,1200.00,1942.99,1565.82,61.92,"Estimated:R$1200.00; YSH Internal:R$1554.46; YSH B2C:R$1942.99"
NEOSOLARKITS27347,kits,unknown,3,2500.00,4045.95,3260.84,61.84,"Estimated:R$2500.00; YSH Internal:R$3236.56; YSH B2C:R$4045.95"
NEOSOLARINVERTERS22734,componentes,unknown,3,2500.00,4032.99,3253.14,61.32,"Estimated:R$2500.00; YSH Internal:R$3226.44; YSH B2C:R$4032.99"
FOTUSKP04240KWPFIBROCIMENTOKITSHIBRIDOS,kits,unknown,3,8119.07,12990.00,10419.36,59.99,"YSH Internal:R$8119.07; YSH B2C:R$10149.00; Estimated:R$12990.00"
NEOSOLARINVERTERS20268,componentes,unknown,3,2500.00,3994.99,3230.35,59.80,"Estimated:R$2500.00; YSH Internal:R$3196.05; YSH B2C:R$3994.99"
299589,componentes,unknown,3,752.30,1200.00,964.10,59.51,"YSH Internal:R$752.30; YSH B2C:R$939.99; Estimated:R$1200.00"
IMAGEPRODUCT600483,componentes,unknown,3,2500.00,3970.49,3215.62,58.82,"Estimated:R$2500.00; YSH Internal:R$3176.36; YSH B2C:R$3970.49"
NEOSOLARCONTROLLERS20084,componentes,unknown,3,756.31,1200.00,967.10,58.67,"YSH Internal:R$756.31; YSH B2C:R$944.99; Estimated:R$1200.00"
ODEXODEXINVCHINT3000W,componentes,unknown,3,4900.00,7756.99,6287.61,58.31,"Estimated:R$4900.00; YSH Internal:R$6205.85; YSH B2C:R$7756.99"
ODEXODEXINVDEYE2400W,componentes,unknown,3,2380.93,3757.00,3037.97,57.80,"YSH Internal:R$2380.93; YSH B2C:R$2975.99; Estimated:R$3757.00"
ODEXODEXPAINELODEX585W,paineis,unknown,3,1886.89,2968.00,2404.61,57.30,"YSH Internal:R$1886.89; YSH B2C:R$2358.95; Estimated:R$2968.00"
PAINELBYDBYD530WMLK36530W,paineis,Byd,3,764.64,1200.00,973.55,56.94,"YSH Internal:R$764.64; YSH B2C:R$956.00; Estimated:R$1200.00"
NEOSOLARINVERTERS26675,componentes,unknown,3,2500.00,3910.99,3179.99,56.44,"Estimated:R$2500.00; YSH Internal:R$3128.99; YSH B2C:R$3910.99"
FOTUSKP02284KWPFIBROCIMENTOKITS,kits,unknown,3,8197.27,12805.00,10416.41,56.21,"YSH Internal:R$8197.27; YSH B2C:R$10246.95; Estimated:R$12805.00"
FOTUSKP04342KWPFIBROCIMENTOKITS,kits,unknown,3,9964.08,15415.00,12611.36,54.71,"YSH Internal:R$9964.08; YSH B2C:R$12454.99; Estimated:R$15415.00"
NEOSOLARKITS22691,kits,unknown,3,2500.00,3830.00,3131.29,53.20,"Estimated:R$2500.00; YSH Internal:R$3063.86; YSH B2C:R$3830.00"
FOTUSKP03KITS,kits,unknown,3,1645.42,2500.00,2067.47,51.94,"YSH Internal:R$1645.42; YSH B2C:R$2057.00; Estimated:R$2500.00"
IIN00190,componentes,unknown,3,793.81,1200.00,995.27,51.17,"YSH Internal:R$793.81; YSH B2C:R$991.99; Estimated:R$1200.00"
NEOSOLARKITS26968,kits,unknown,3,1676.72,2500.00,2090.91,49.10,"YSH Internal:R$1676.72; YSH B2C:R$2096.00; Estimated:R$2500.00"
FOTUSKP04120KWPCERAMICOKITSHIBRIDOS,kits,unknown,3,4373.31,6510.00,5450.09,48.86,"YSH Internal:R$4373.31; YSH B2C:R$5466.95; Estimated:R$6510.00"
NEOSOLARKITS26991,kits,unknown,3,2500.00,3704.95,3056.22,48.20,"Estimated:R$2500.00; YSH Internal:R$2963.71; YSH B2C:R$3704.95"
SKU19388319388317459249580491925,componentes,unknown,3,850.00,1256.99,1037.53,47.88,"Estimated:R$850.00; YSH Internal:R$1005.60; YSH B2C:R$1256.99"
NEOSOLARKITS25047,kits,unknown,3,2500.00,3693.99,3049.81,47.76,"Estimated:R$2500.00; YSH Internal:R$2955.44; YSH B2C:R$3693.99"
ODEXODEXINVGROWATT8000W,componentes,unknown,3,9497.75,14016.63,11795.46,47.58,"YSH Internal:R$9497.75; YSH B2C:R$11871.99; N/A:R$14016.63"
NEOSOLARCONTROLLERS20359,componentes,unknown,3,1200.00,1764.99,1459.07,47.08,"Estimated:R$1200.00; YSH Internal:R$1412.22; YSH B2C:R$1764.99"
ODEXODEXINVSOFAR3300W,componentes,unknown,3,3047.92,4471.80,3776.57,46.72,"YSH Internal:R$3047.92; YSH B2C:R$3810.00; Estimated:R$4471.80"
NEOSOLARKITS26975,kits,unknown,3,1709.54,2500.00,2115.51,46.24,"YSH Internal:R$1709.54; YSH B2C:R$2137.00; Estimated:R$2500.00"
SKU29959529959517467957208646910,componentes,unknown,3,2500.00,3654.99,3026.34,46.20,"Estimated:R$2500.00; YSH Internal:R$2924.04; YSH B2C:R$3654.99"
NEOSOLARCHARGERS23758,componentes,unknown,3,823.20,1200.00,1017.40,45.77,"YSH Internal:R$823.20; YSH B2C:R$1028.99; Estimated:R$1200.00"
NEOSOLARINVERTERS27156,componentes,unknown,3,1725.58,2500.00,2127.53,44.88,"YSH Internal:R$1725.58; YSH B2C:R$2157.00; Estimated:R$2500.00"
IMAGEPRODUCT600328,componentes,unknown,3,1729.78,2500.00,2130.59,44.53,"YSH Internal:R$1729.78; YSH B2C:R$2161.99; Estimated:R$2500.00"
IIN00350,componentes,unknown,3,1200.00,1724.99,1435.05,43.75,"Estimated:R$1200.00; YSH Internal:R$1380.16; YSH B2C:R$1724.99"
ODEXODEXINVGROWATT25000W,componentes,unknown,3,9792.51,14016.63,12016.70,43.14,"YSH Internal:R$9792.51; YSH B2C:R$12240.95; N/A:R$14016.63"
IMAGEPRODUCT600304,componentes,unknown,3,2500.00,3561.00,2969.90,42.44,"Estimated:R$2500.00; YSH Internal:R$2848.69; YSH B2C:R$3561.00"
LONGI630WPV2,componentes,unknown,3,843.09,1200.00,1032.36,42.33,"YSH Internal:R$843.09; YSH B2C:R$1054.00; Estimated:R$1200.00"
NEOSOLARINVERTERS26673,componentes,unknown,3,1759.10,2500.00,2152.70,42.12,"YSH Internal:R$1759.10; YSH B2C:R$2199.00; Estimated:R$2500.00"
FOTUSKP04114KWPFIBROCIMENTOKITS,kits,unknown,3,5155.00,7287.95,6091.01,41.38,"Estimated:R$5155.00; YSH Internal:R$5830.09; YSH B2C:R$7287.95"
NEOSOLARCHARGERS26359,componentes,unknown,3,1200.00,1692.95,1415.71,41.08,"Estimated:R$1200.00; YSH Internal:R$1354.17; YSH B2C:R$1692.95"
NEOSOLARINVERTERS26941,componentes,unknown,3,2500.00,3514.99,2942.41,40.60,"Estimated:R$2500.00; YSH Internal:R$2812.25; YSH B2C:R$3514.99"
IMAGEPRODUCT000607,componentes,unknown,3,3209.89,4500.00,3907.29,40.19,"YSH Internal:R$3209.89; YSH B2C:R$4011.99; Estimated:R$4500.00"
NEOSOLARCONTROLLERS20139,componentes,unknown,3,857.64,1200.00,1043.21,39.92,"YSH Internal:R$857.64; YSH B2C:R$1071.99; Estimated:R$1200.00"
GOODWEGW15KLVMTIMAGE,componentes,GOODWE,3,9334.34,13050.00,11350.78,39.81,"YSH Internal:R$9334.34; YSH B2C:R$11668.00; Estimated:R$13050.00"
SKU24676124676117460392268529534,componentes,unknown,3,1789.50,2500.00,2175.50,39.70,"YSH Internal:R$1789.50; YSH B2C:R$2237.00; Estimated:R$2500.00"
IMAGEPRODUCT600358,componentes,unknown,3,1793.26,2500.00,2178.40,39.41,"YSH Internal:R$1793.26; YSH B2C:R$2241.95; Estimated:R$2500.00"
ODEXODEXESTRUTURASOLARGROUPSOLO1,estrutura,unknown,3,2500.00,3484.49,2924.00,39.38,"Estimated:R$2500.00; YSH Internal:R$2787.52; YSH B2C:R$3484.49"
NEOSOLARINVERTERS22023,componentes,unknown,3,2500.00,3465.99,2912.93,38.64,"Estimated:R$2500.00; YSH Internal:R$2772.81; YSH B2C:R$3465.99"
NEOSOLARINVERTERS21640,componentes,unknown,3,2500.00,3465.95,2912.85,38.64,"Estimated:R$2500.00; YSH Internal:R$2772.60; YSH B2C:R$3465.95"
NEOSOLARCONTROLLERS20135,componentes,unknown,3,1200.00,1663.00,1397.77,38.58,"Estimated:R$1200.00; YSH Internal:R$1330.31; YSH B2C:R$1663.00"
NEOSOLARINVERTERS26753,componentes,unknown,3,2500.00,3435.00,2894.28,37.40,"Estimated:R$2500.00; YSH Internal:R$2747.84; YSH B2C:R$3435.00"
NEOSOLARINVERTERS27137,componentes,unknown,3,1829.39,2500.00,2205.45,36.66,"YSH Internal:R$1829.39; YSH B2C:R$2286.95; Estimated:R$2500.00"
289241,componentes,unknown,3,2500.00,3406.49,2877.21,36.26,"Estimated:R$2500.00; YSH Internal:R$2725.15; YSH B2C:R$3406.49"
FOTUSKP04120KWPMINITRILHOKITS,kits,unknown,3,5425.00,7375.95,6233.81,35.96,"Estimated:R$5425.00; YSH Internal:R$5900.48; YSH B2C:R$7375.95"
ODEXODEXESTRUTURASOLARGROUPCOLONIAL,estrutura,unknown,3,1842.41,2500.00,2215.13,35.69,"YSH Internal:R$1842.41; YSH B2C:R$2302.99; Estimated:R$2500.00"
IMAGEPRODUCT600329,componentes,unknown,3,1846.52,2500.00,2218.17,35.39,"YSH Internal:R$1846.52; YSH B2C:R$2307.99; Estimated:R$2500.00"
NEOSOLARINVERTERS27128,componentes,unknown,3,1854.19,2500.00,2224.05,34.83,"YSH Internal:R$1854.19; YSH B2C:R$2317.95; Estimated:R$2500.00"
IIN00271,componentes,unknown,3,1200.00,1608.49,1365.10,34.04,"Estimated:R$1200.00; YSH Internal:R$1286.80; YSH B2C:R$1608.49"
NEOSOLARINVERTERS26816,componentes,unknown,3,2500.00,3338.95,2836.60,33.56,"Estimated:R$2500.00; YSH Internal:R$2670.85; YSH B2C:R$3338.95"
IMAGEPRODUCT600142,componentes,unknown,3,2500.00,3335.95,2834.84,33.44,"Estimated:R$2500.00; YSH Internal:R$2668.56; YSH B2C:R$3335.95"
NEOSOLARKITS26696,kits,unknown,3,1875.59,2500.00,2240.03,33.29,"YSH Internal:R$1875.59; YSH B2C:R$2344.49; Estimated:R$2500.00"
DEYESUN5KGIMAGE,componentes,DEYE,3,5525.00,7349.00,6251.05,33.01,"Estimated:R$5525.00; YSH Internal:R$5879.15; YSH B2C:R$7349.00"
ODEXODEXINVSOLAX5000W,componentes,unknown,3,6500.00,8634.95,7347.54,32.85,"Estimated:R$6500.00; YSH Internal:R$6907.67; YSH B2C:R$8634.95"
NEOSOLARINVERTERS26817,componentes,unknown,3,1886.55,2500.00,2248.18,32.52,"YSH Internal:R$1886.55; YSH B2C:R$2357.99; Estimated:R$2500.00"
299591,componentes,unknown,3,1887.53,2500.00,2249.01,32.45,"YSH Internal:R$1887.53; YSH B2C:R$2359.49; Estimated:R$2500.00"
NEOSOLARKITS25048,kits,unknown,3,2500.00,3309.95,2819.25,32.40,"Estimated:R$2500.00; YSH Internal:R$2647.80; YSH B2C:R$3309.95"
FOTUSKP03284KWPFIBROCIMENTOKITS,kits,unknown,3,9675.02,12805.00,11524.67,32.35,"YSH Internal:R$9675.02; YSH B2C:R$12094.00; Estimated:R$12805.00"
IIN00040,componentes,unknown,3,907.22,1200.00,1080.40,32.27,"YSH Internal:R$907.22; YSH B2C:R$1133.99; Estimated:R$1200.00"
IEF00127,componentes,unknown,3,910.09,1200.00,1082.68,31.86,"YSH Internal:R$910.09; YSH B2C:R$1137.95; Estimated:R$1200.00"
NEOSOLARINVERTERS26783,componentes,unknown,3,1897.00,2500.00,2256.00,31.79,"YSH Internal:R$1897.00; YSH B2C:R$2370.99; Estimated:R$2500.00"
FOTUSKP04120KWPFIBROCIMENTOKITSHIBRIDOS,kits,unknown,3,6510.00,8577.99,7316.85,31.77,"Estimated:R$6510.00; YSH Internal:R$6862.57; YSH B2C:R$8577.99"
NEOSOLARINVERTERS26861,componentes,unknown,3,1898.11,2500.00,2257.02,31.71,"YSH Internal:R$1898.11; YSH B2C:R$2372.95; Estimated:R$2500.00"
NEOSOLARINVERTERS26934,componentes,unknown,3,2500.00,3285.95,2804.80,31.44,"Estimated:R$2500.00; YSH Internal:R$2628.44; YSH B2C:R$3285.95"
IIN00357,componentes,unknown,3,1200.00,1570.99,1342.65,30.92,"Estimated:R$1200.00; YSH Internal:R$1256.96; YSH B2C:R$1570.99"
NEOSOLARINVERTERS20266,componentes,unknown,3,1919.16,2500.00,2272.72,30.27,"YSH Internal:R$1919.16; YSH B2C:R$2399.00; Estimated:R$2500.00"
NEOSOLARCHARGERS20866,componentes,unknown,3,1200.00,1562.99,1337.85,30.25,"Estimated:R$1200.00; YSH Internal:R$1250.55; YSH B2C:R$1562.99"
NEOSOLARINVERTERS20256,componentes,unknown,3,1920.97,2500.00,2273.99,30.14,"YSH Internal:R$1920.97; YSH B2C:R$2400.99; Estimated:R$2500.00"
IIN00193,componentes,unknown,3,923.79,1200.00,1092.91,29.90,"YSH Internal:R$923.79; YSH B2C:R$1154.95; Estimated:R$1200.00"
NEOSOLARINVERTERS26931,componentes,unknown,3,1929.23,2500.00,2280.39,29.59,"YSH Internal:R$1929.23; YSH B2C:R$2411.95; Estimated:R$2500.00"
FOTUSKP03142KWPFIBROCIMENTOKITS,kits,unknown,3,4980.80,6415.00,5873.93,28.79,"YSH Internal:R$4980.80; YSH B2C:R$6225.99; Estimated:R$6415.00"
NEOSOLARINVERTERS20267,componentes,unknown,3,1943.35,2500.00,2290.78,28.64,"YSH Internal:R$1943.35; YSH B2C:R$2428.99; Estimated:R$2500.00"
IMO00135,componentes,unknown,3,933.26,1200.00,1100.07,28.58,"YSH Internal:R$933.26; YSH B2C:R$1166.95; Estimated:R$1200.00"
NEOSOLARCONTROLLERS20056,componentes,unknown,3,1200.00,1539.00,1323.37,28.25,"Estimated:R$1200.00; YSH Internal:R$1231.10; YSH B2C:R$1539.00"
NEOSOLARKITS27266,kits,unknown,3,1955.67,2500.00,2300.21,27.83,"YSH Internal:R$1955.67; YSH B2C:R$2444.95; Estimated:R$2500.00"
GOODWEGW10KMSG40AFCICRSDIMAGEPRODUCT600398,componentes,GOODWE,3,9450.00,12020.00,10361.94,27.20,"Estimated:R$9450.00; YSH Internal:R$9615.83; YSH B2C:R$12020.00"
DEYESUN8KGIMAGE,componentes,DEYE,3,7565.00,9578.49,8268.76,26.62,"Estimated:R$7565.00; YSH Internal:R$7662.80; YSH B2C:R$9578.49"
NEOSOLARCONTROLLERS23072,componentes,unknown,3,950.14,1200.00,1112.70,26.30,"YSH Internal:R$950.14; YSH B2C:R$1187.95; Estimated:R$1200.00"
NEOSOLARKITS24174,kits,unknown,3,2500.00,3150.99,2723.94,26.04,"Estimated:R$2500.00; YSH Internal:R$2520.82; YSH B2C:R$3150.99"
ODEXODEXINVSAJ10000W,componentes,unknown,3,8610.00,10834.99,9371.04,25.84,"Estimated:R$8610.00; YSH Internal:R$8668.12; YSH B2C:R$10834.99"
NEOSOLARCHARGERS24801,componentes,unknown,3,1200.00,1502.99,1301.81,25.25,"Estimated:R$1200.00; YSH Internal:R$1202.45; YSH B2C:R$1502.99"
CAIXA20DE20PASSAGEM,componentes,unknown,3,1120.62,1401.00,1240.54,25.02,"YSH Internal:R$1120.62; Estimated:R$1200.00; YSH B2C:R$1401.00"
304574,componentes,unknown,3,1138.22,1423.00,1253.74,25.02,"YSH Internal:R$1138.22; Estimated:R$1200.00; YSH B2C:R$1423.00"
ENPHASEIQ8P722BRIMAGEPRODUCT600340,componentes,ENPHASE,3,2248.42,2810.95,2508.57,25.02,"YSH Internal:R$2248.42; N/A:R$2466.33; YSH B2C:R$2810.95"
NEOSOLARKITS25156,kits,unknown,3,2158.07,2697.95,2452.01,25.02,"YSH Internal:R$2158.07; Estimated:R$2500.00; YSH B2C:R$2697.95"
NEOSOLARINVERTERS26669,componentes,unknown,3,2078.98,2598.95,2392.64,25.01,"YSH Internal:R$2078.98; Estimated:R$2500.00; YSH B2C:R$2598.95"
NEOSOLARKITS25130,kits,unknown,3,2472.66,3091.00,2687.89,25.01,"YSH Internal:R$2472.66; Estimated:R$2500.00; YSH B2C:R$3091.00"
ODEXODEXINVDEYE6000W,componentes,unknown,3,5527.67,6909.95,6214.21,25.01,"YSH Internal:R$5527.67; Estimated:R$6205.00; YSH B2C:R$6909.95"
NEOSOLARINVERTERS27146,componentes,unknown,3,2483.87,3105.00,2696.29,25.01,"YSH Internal:R$2483.87; Estimated:R$2500.00; YSH B2C:R$3105.00"
IIN00307,componentes,unknown,3,1013.55,1267.00,1160.18,25.01,"YSH Internal:R$1013.55; Estimated:R$1200.00; YSH B2C:R$1267.00"
NEOSOLARINVERTERS22024,componentes,unknown,3,2157.50,2697.00,2451.50,25.01,"YSH Internal:R$2157.50; Estimated:R$2500.00; YSH B2C:R$2697.00"
NEOSOLARCHARGERS26900,componentes,unknown,3,1098.35,1373.00,1223.78,25.01,"YSH Internal:R$1098.35; Estimated:R$1200.00; YSH B2C:R$1373.00"
FOTUSKP03142KWPMINITRILHOKITS,kits,unknown,3,5952.54,7440.95,6602.83,25.00,"YSH Internal:R$5952.54; Estimated:R$6415.00; YSH B2C:R$7440.95"
ODEXODEXESTRUTURASOLARGROUPFIBROCIMENTO,estrutura,unknown,3,2437.51,3047.00,2661.50,25.00,"YSH Internal:R$2437.51; Estimated:R$2500.00; YSH B2C:R$3047.00"
NEOSOLARKITS27299,kits,unknown,3,2082.34,2603.00,2395.11,25.00,"YSH Internal:R$2082.34; Estimated:R$2500.00; YSH B2C:R$2603.00"
NEOSOLARINVERTERS25050,componentes,unknown,3,2060.76,2576.00,2378.92,25.00,"YSH Internal:R$2060.76; Estimated:R$2500.00; YSH B2C:R$2576.00"
GOODWEGW12KLVMTIMAGE,componentes,GOODWE,3,9085.39,11356.95,10444.11,25.00,"YSH Internal:R$9085.39; Estimated:R$10890.00; YSH B2C:R$11356.95"
GOODWEGW10KMSG40AFCIIMAGEPRODUCT600463,componentes,GOODWE,3,8199.10,10249.00,9299.37,25.00,"YSH Internal:R$8199.10; Estimated:R$9450.00; YSH B2C:R$10249.00"
ODEXODEXINVCHINT8000W,componentes,unknown,3,8000.71,10001.00,8967.24,25.00,"YSH Internal:R$8000.71; Estimated:R$8900.00; YSH B2C:R$10001.00"
FOTUSKP04240KWPCERAMICOKITS,kits,unknown,3,9035.94,11295.00,10385.31,25.00,"YSH Internal:R$9035.94; Estimated:R$10825.00; YSH B2C:R$11295.00"
NEOSOLARKITS27270,kits,unknown,3,2077.60,2596.99,2391.53,25.00,"YSH Internal:R$2077.60; Estimated:R$2500.00; YSH B2C:R$2596.99"
ODEXODEXINVSOLAX10000W,componentes,unknown,3,8866.45,11082.99,10149.81,25.00,"YSH Internal:R$8866.45; Estimated:R$10500.00; YSH B2C:R$11082.99"
NEOSOLARINVERTERS26657,componentes,unknown,3,2402.41,3002.99,2635.13,25.00,"YSH Internal:R$2402.41; Estimated:R$2500.00; YSH B2C:R$3002.99"
ODEXODEXINVSAJ5000W,componentes,unknown,3,4277.64,5346.99,4984.88,25.00,"YSH Internal:R$4277.64; Estimated:R$5330.00; YSH B2C:R$5346.99"
